,Unnamed: 0,Unnamed: 0.1,status_id,created_at,user_id,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,sentiment_polarity,sentiment_subjectivity,sentence,found_flag
59,59,3763,x195176395364761600,2012-04-25 15:44:13,x25073877,realDonaldTrump,"""The fact is, right now and for the foreseeable future, the planet runs on oil--and that means we need to get (cont) http://t.co/VjwvpoYk",TwitLonger Beta,137,,,,False,False,17,98,,,tl.gd/h53t6j,http://t.co/VjwvpoYk,http://tl.gd/h53t6j,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.33035714285714285,The fact is right now and for the foreseeable future the planet runs on oil and that means we need to get,1
60,60,3764,x197697954184830976,2012-05-02 14:43:59,x25073877,realDonaldTrump,"""China's leadership is sneaky and underhanded, they significantly underreport their actual defense budget and (cont) http://t.co/XyzZFCP0",TwitLonger Beta,137,,,,False,False,5,56,,,tl.gd/h8fbkb,http://t.co/XyzZFCP0,http://tl.gd/h8fbkb,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,0.4875,China is leadership is sneaky and underhanded they significantly underreport their actual defense budget and,1
61,61,3795,x198131842593984515,2012-05-03 19:28:07,x25073877,realDonaldTrump,"Fracking will lead to American energy independence. With price of natural gas continuing to drop, we can be at a tremendous advantage.",Twitter Web Client,134,,,,False,False,51,157,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14444444444444446,0.4666666666666666,Fracking will lead to American energy independence With price of natural gas continuing to drop we can be at a tremendous advantage,1
62,62,3802,x194512916349849600,2012-04-23 19:47:47,x25073877,realDonaldTrump,69 Democrats voted in favor of the Keystone pipeline in the House this week http://t.co/06fs6g5y A major defeat for @BarackObama,Twitter Web Client,128,,,,False,False,22,187,,,bit.ly/Jc9lKP,http://t.co/06fs6g5y,http://bit.ly/Jc9lKP,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.5,69 Democrats voted in favor of the Keystone pipeline in the House this week 06fs6g5y A major defeat for,1
63,63,3808,x190858475709014016,2012-04-13 17:46:21,x25073877,realDonaldTrump,U.S. jobless claims are at a 2 month high.http://bloom.bg/HuedL7 @BarackObama's gas policy and ObamaCare are directly killing jobs.,Twitter Web Client,131,,,,False,False,6,90,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.47,U S jobless claims are at a 2 month high bloom bg HuedL7 BarackObama is gas policy and ObamaCare are directly killing jobs,1
64,64,3825,x190167442809565184,2012-04-11 20:00:26,x25073877,realDonaldTrump,"I developed the Wollman Rink under budget and in record time http://t.co/PTXWJhHv If I hadn't gotten involved, it would still be unused.",Twitter Web Client,136,,,,False,False,9,28,,,nyti.ms/HKQMeP,http://t.co/PTXWJhHv,http://nyti.ms/HKQMeP,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.3,I developed the Wollman Rink under budget and in record time PTXWJhHv If I had not gotten involved it would still be unused,1
65,65,3834,x190875180053180417,2012-04-13 18:52:43,x25073877,realDonaldTrump,"""Capitalism requires capital. When government robs capital from investors through high taxes, it takes away the (cont) http://t.co/item4eZN",TwitLonger Beta,139,,,,False,False,38,214,,,tl.gd/gv14j8,http://t.co/item4eZN,http://tl.gd/gv14j8,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.5399999999999999,Capitalism requires capital When government robs capital from investors through high taxes it takes away the,1
66,66,3853,x193031480300142592,2012-04-19 17:41:05,x25073877,realDonaldTrump,@FLGovScott signed a $70B budget which cut $140M in indiv projects http://t.co/991E4KR5 Very impressive. Rick is doing a masterful job.,TwitLonger Beta,135,,x131546062,FLGovScott,False,False,1,10,,,bit.ly/HSp1GL,http://t.co/991E4KR5,http://bit.ly/HSp1GL,,,,,,,,,x131546062,FLGovScott,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,FLGovScott signed a 70B budget which cut 140M in indiv projects 991E4KR5 Very impressive Rick is doing a masterful job,1
67,67,3856,x190140931335397377,2012-04-11 18:15:05,x25073877,realDonaldTrump,There can never be a sharp economic recovery until @BarackObama is out of the White House.,Twitter Web Client,90,,,,False,False,49,407,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025000000000000005,0.31666666666666665,There can never be a sharp economic recovery until BarackObama is out of the White House,1
68,68,3872,x190866856624668672,2012-04-13 18:19:39,x25073877,realDonaldTrump,"@BarackObama who wants to raise all our taxes, only pays 20.5% on $790k salary. http://t.co/bqF26mQf Do as I say not as I do.",Twitter Web Client,125,,x813286,BarackObama,False,False,1411,2403,,,1.usa.gov/HFZJKH,http://t.co/bqF26mQf,http://1.usa.gov/HFZJKH,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.55,BarackObama who wants to raise all our taxes only pays 20 5 on 790k salary bqF26mQf Do as I say not as I do,1
69,69,3914,x183263631042027520,2012-03-23 18:47:09,x25073877,realDonaldTrump,"""With China beating us like a punching bag daily, OPEC vacuuming our wallets clean, and jobs nowhere in sight, (cont) http://t.co/hp7PCHOK",TwitLonger Beta,138,,,,False,False,12,79,,,tl.gd/gjbglv,http://t.co/hp7PCHOK,http://tl.gd/gjbglv,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18333333333333335,0.35000000000000003,With China beating us like a punching bag daily OPEC vacuuming our wallets clean and jobs nowhere in sight,1
70,70,4001,x177480191176740864,2012-03-07 19:45:49,x25073877,realDonaldTrump,Gas is $6 already in California. Don' worry - @BarackObama's Algae energy policy is going to pay major (cont) http://t.co/RVabzgJn,TwitLonger Beta,130,,,,False,False,13,159,,,tl.gd/ga9cv8,http://t.co/RVabzgJn,http://tl.gd/ga9cv8,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.5,Gas is 6 already in California Don worry BarackObama is Algae energy policy is going to pay major,1
71,71,4070,x181840186739662848,2012-03-19 20:30:53,x25073877,realDonaldTrump,Congratulations to @BarackObama for being reckless. In his first 38 months in office the debt has grown at a rate that is unthinkable.,Twitter Web Client,134,,,,False,False,41,462,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.5666666666666667,Congratulations to BarackObama for being reckless In his first 38 months in office the debt has grown at a rate that is unthinkable,1
72,72,4098,x178132094151696385,2012-03-09 14:56:15,x25073877,realDonaldTrump,Coincidence? More than half of @BarackObama's 47 biggest fundraisers have been given administration jobs. http://t.co/JJqEe6tM,Twitter Web Client,126,,,,False,False,19,229,,,wapo.st/woyDuw,http://t.co/JJqEe6tM,http://wapo.st/woyDuw,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666669,0.3333333333333333,Coincidence More than half of BarackObama is 47 biggest fundraisers have been given administration jobs,1
73,73,4131,x170251500470276096,2012-02-16 21:01:35,x25073877,realDonaldTrump,The Fed is considering issuing even more US bond debt into the market. Not good!,Twitter Web Client,80,,,,False,False,10,80,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07500000000000001,0.55,The Fed is considering issuing even more US bond debt into the market Not good,1
74,74,4144,x172052644146327553,2012-02-21 20:18:41,x25073877,realDonaldTrump,Iran's threats are no excuse for the 9 month high price of oil. OPEC is ripping us off while @BarackObama watches. http://t.co/wYSTMETc,TwitLonger Beta,135,,,,False,False,21,159,,,bit.ly/AETpXr,http://t.co/wYSTMETc,http://bit.ly/AETpXr,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925,0.295,Iran is threats are no excuse for the 9 month high price of oil OPEC is ripping us off while BarackObama watches,1
75,75,4149,x170610082260852737,2012-02-17 20:46:28,x25073877,realDonaldTrump,Our ally Canada wants to send their oil down south to us. @BarackObama is forcing Canada to send it west to China.,Twitter Web Client,114,,,,False,False,183,346,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022222222222222213,0.19444444444444448,Our ally Canada wants to send their oil down south to us BarackObama is forcing Canada to send it west to China,1
76,76,4220,x169486400364888064,2012-02-14 18:21:21,x25073877,realDonaldTrump,"A day after @BarackObama released a trillion dollar budget deficit, he is hosting China's future leader VP XiJinping. America's new reality.",Twitter Web Client,140,,,,False,False,15,114,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06818181818181818,0.2897727272727273,A day after BarackObama released a trillion dollar budget deficit he is hosting China is future leader VP XiJinping America is new reality,1
77,77,4229,x169885928020639744,2012-02-15 20:48:56,x25073877,realDonaldTrump,"When the economy is bad, @BarackObama wants to raise taxes. When the economy is good, @BarackObama wants to raise taxes. Notice a trend?",Twitter Web Client,136,,,,False,False,24,224,,,,,,,,,,,,,,x813286 813286,BarackObama BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000003,0.3666666666666667,When the economy is bad BarackObama wants to raise taxes When the economy is good BarackObama wants to raise taxes Notice a trend,1
78,78,4264,x167685018330734592,2012-02-09 19:03:18,x25073877,realDonaldTrump,The Fed is destroying the dollar. When inflation hits the economy then even more jobs will go overseas.,Twitter Web Client,103,,,,False,False,53,155,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.25,The Fed is destroying the dollar When inflation hits the economy then even more jobs will go overseas,1
79,79,4299,x169459098193104896,2012-02-14 16:32:52,x25073877,realDonaldTrump,"Congressional Black Caucus Chairman Emanuel Cleaver is right. @BarackObama's budget is a ""nervous breakdown on paper.""http://bit.ly/zyDytZ",Twitter Web Client,138,,,,False,False,6,83,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05952380952380952,0.4845238095238095,Congressional Black Caucus Chairman Emanuel Cleaver is right BarackObama is budget is a nervous breakdown on paper bit ly,1
80,80,4355,x164077839258353665,2012-01-30 20:09:39,x25073877,realDonaldTrump,"Keystone must be approved through Congress. @BarackObama is costing America over 20,000 jobs and driving the price of gas high.",Twitter Web Client,127,,,,False,False,6,167,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.5399999999999999,Keystone must be approved through Congress BarackObama is costing America over 20 000 jobs and driving the price of gas high,1
81,81,4368,x162278468451713025,2012-01-25 20:59:36,x25073877,realDonaldTrump,"Keystone pipeline would create 20,000 direct jobs, another 50,000 jobs servicing the pipeline. 700,000 barrels a (cont) http://t.co/oenlVsr8",TwitLonger Beta,140,,,,False,False,17,238,,,tl.gd/fhs230,http://t.co/oenlVsr8,http://tl.gd/fhs230,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.4,Keystone pipeline would create 20 000 direct jobs another 50 000 jobs servicing the pipeline 700 000 barrels a,1
82,82,4378,x165539149468807169,2012-02-03 20:56:23,x25073877,realDonaldTrump,The CBO has predicted that unemployment will rise to 8.8% this next year. http://t.co/AsMhkOre  This is @BarackObama's economic recovery.,Twitter Web Client,137,,,,False,False,6,79,,,politi.co/A76XJC,http://t.co/AsMhkOre,http://politi.co/A76XJC,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,The CBO has predicted that unemployment will rise to 8 8 this next year AsMhkOre This is BarackObama is economic recovery,1
83,83,4385,x164768883641823232,2012-02-01 17:55:37,x25073877,realDonaldTrump,"""The point is: the Chinese are smart--they respond to economic pressure, and they know they're not going to get (cont) http://t.co/sldeJ9ks",TwitLonger Beta,139,,,,False,False,5,37,,,tl.gd/fm0s03,http://t.co/sldeJ9ks,http://tl.gd/fm0s03,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13809523809523808,0.280952380952381,The point is the Chinese are smart they respond to economic pressure and they know they arenot going to get,1
84,84,4418,x160444554452013057,2012-01-20 19:32:17,x25073877,realDonaldTrump,Canada will now sell its oil to China because @BarackObama rejected Keystone. At least China knows a good deal when they see it.,Twitter Web Client,128,,,,False,False,39,622,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999998,0.5,Canada will now sell its oil to China because BarackObama rejected Keystone At least China knows a good deal when they see it,1
85,85,4434,x156845350689325056,2012-01-10 21:10:20,x25073877,realDonaldTrump,OPEC has just raised oil to over $102/Barrel. And @BarackObama still won't approve the Keystone Pipeline. Does he want high gas prices?,Twitter Web Client,135,,,,False,False,15,265,,,,,,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.5399999999999999,OPEC has just raised oil to over 102 Barrel And BarackObama still wo not approve the Keystone Pipeline Does he want high gas prices,1
86,86,4452,x156458537554411521,2012-01-09 19:33:16,x25073877,realDonaldTrump,Priorities: @BarackObama wants to slash a Trillion dollars from military spending while raising the salaries of (cont) http://t.co/sEgPkhmY,TwitLonger Beta,139,,,,False,False,12,101,,,tl.gd/f868nh,http://t.co/sEgPkhmY,http://tl.gd/f868nh,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.1,Priorities BarackObama wants to slash a Trillion dollars from military spending while raising the salaries of,1
87,87,4480,x159386432752992257,2012-01-17 21:27:41,x25073877,realDonaldTrump,There are 11 more Solyndras in the @BarackObama energy program http://t.co/pNoN041D  He loves to waste our (cont) http://t.co/D0GB6BJf,TwitLonger Beta,134,,,,False,False,17,100,,,bit.ly/z37F0A tl.gd/fcveg3,http://t.co/pNoN041D http://t.co/D0GB6BJf,http://bit.ly/z37F0A http://tl.gd/fcveg3,,,,,,,,,x813286,BarackObama,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.25,There are 11 more Solyndras in the BarackObama energy program pNoN041D He loves to waste our,1
88,88,4519,x414320489809870848,2013-12-21 09:04:37,x25073877,realDonaldTrump,"""@Sir_JamesM: Mr @realDonaldTrump I admire your determination so much, my best wishes to you and your family."" Thank you.",Twitter for Android,121,,,,False,False,28,9,,,,,,,,,,,,,,x138164504 25073877,Sir_JamesM realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3,JamesM Mr realDonaldTrump I admire your determination so much my best wishes to you and your family Thank you,1
89,89,4605,x413071703112028160,2013-12-17 22:22:23,x25073877,realDonaldTrump,FRACK NOW &amp; FRACK FAST!!! American prosperity depends on it. Our economic renaissance is here.,Twitter Web Client,98,,,,False,False,137,217,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.26666666666666666,FRACK NOW amp FRACK FAST American prosperity depends on it Our economic renaissance is here,1
90,90,4609,x413992096409059328,2013-12-20 11:19:42,x25073877,realDonaldTrump,"White House relaxes penalty for canceled health policies, a major blow  to the sustainability (and concept) of ObamaCare! They are desperate",Twitter for Android,140,,,,False,False,153,172,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,0.25,White House relaxes penalty for canceled health policies a major blow to the sustainability and concept of ObamaCare They are,1
91,91,4709,x410073101213241344,2013-12-09 15:47:00,x25073877,realDonaldTrump,"Just left Florida, amazing how well State is doing-- jobs way up, taxes down. Congrats to @FLGovScott",Twitter Web Client,101,,,,False,False,199,183,,,,,,,,,,,,,,x131546062,FLGovScott,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14814814814814817,0.3962962962962963,Just left Florida amazing how well State is doing jobs way up taxes down Congrats to,1
92,92,4811,x406733832373960705,2013-11-30 10:37:57,x25073877,realDonaldTrump,"""@TundraSwans: Wind turbine projects are destroying rural Ont. Wind energy is a scam originally pushed by scamster Ken Lay of Enron",Twitter for Android,131,,,,False,False,33,47,,,,,,,,,,,,,,x1316308776,TundraSwans,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05833333333333333,0.25,TundraSwans Wind turbine projects are destroying rural Ont Wind energy is a scam originally pushed by scamster Ken Lay of,1
93,93,5066,x400944844904095744,2013-11-14 11:14:34,x25073877,realDonaldTrump,"In a new poll a majority of people felt  the president ""knowingly lied"" about health care pledge. Who are the fools who don't think he lied?",Twitter for Android,140,,,,False,False,175,229,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13636363636363635,0.45454545454545453,In a new poll a majority of people felt the president knowingly lied about health care pledge Who are the fools who do not think he lied,1
94,94,5123,x398547441433075712,2013-11-07 20:28:09,x25073877,realDonaldTrump,Upstate New York needs jobs. Frack Now &amp; Frack Fast! Pay off NY State debt.,Twitter Web Client,79,,,,False,False,81,89,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16818181818181818,0.5272727272727272,Upstate New York needs jobs Frack Now amp Frack Fast Pay off NY State debt,1
