,Date,DollarsPerMBTU
4035,"Feb 20, 2013",3.34
4036,"Feb 21, 2013",3.29
4037,"Feb 22, 2013",3.27
4038,"Feb 25, 2013",3.42
4039,"Feb 26, 2013",3.46
4040,"Feb 27, 2013",3.49
4041,"Feb 28, 2013",3.48
4042,"Mar 01, 2013",3.54
4043,"Mar 04, 2013",3.53
4044,"Mar 05, 2013",3.63
4045,"Mar 06, 2013",3.57
4046,"Mar 07, 2013",3.54
4047,"Mar 08, 2013",3.57
4048,"Mar 11, 2013",3.64
4049,"Mar 12, 2013",3.71
4050,"Mar 13, 2013",3.72
4051,"Mar 14, 2013",3.74
4052,"Mar 15, 2013",3.89
4053,"Mar 18, 2013",3.98
4054,"Mar 19, 2013",3.96
4055,"Mar 20, 2013",3.97
4056,"Mar 21, 2013",4.01
4057,"Mar 22, 2013",4.01
4058,"Mar 25, 2013",4.08
4059,"Mar 26, 2013",3.99
4060,"Mar 27, 2013",4.08
4061,"Mar 28, 2013",4.03
4062,"Apr 01, 2013",3.97
4063,"Apr 02, 2013",4.07
4064,"Apr 03, 2013",4.0
4065,"Apr 04, 2013",3.94
4066,"Apr 05, 2013",3.98
4067,"Apr 08, 2013",4.18
4068,"Apr 09, 2013",4.08
4069,"Apr 10, 2013",4.07
4070,"Apr 11, 2013",4.11
4071,"Apr 12, 2013",4.21
4072,"Apr 15, 2013",4.23
4073,"Apr 16, 2013",4.19
4074,"Apr 17, 2013",4.24
4075,"Apr 18, 2013",4.23
4076,"Apr 19, 2013",4.38
4077,"Apr 22, 2013",4.33
4078,"Apr 23, 2013",4.27
4079,"Apr 24, 2013",4.25
4080,"Apr 25, 2013",4.19
4081,"Apr 26, 2013",4.16
4082,"Apr 29, 2013",4.28
4083,"Apr 30, 2013",4.3
4084,"May 01, 2013",4.31
4085,"May 02, 2013",4.28
4086,"May 03, 2013",3.98
4087,"May 06, 2013",3.93
4088,"May 07, 2013",3.88
4089,"May 08, 2013",3.86
4090,"May 09, 2013",3.87
4091,"May 10, 2013",3.9
4092,"May 13, 2013",3.87
4093,"May 14, 2013",3.93
4094,"May 15, 2013",4.03
4095,"May 16, 2013",4.01
4096,"May 17, 2013",3.89
4097,"May 20, 2013",4.1
4098,"May 21, 2013",4.13
4099,"May 22, 2013",4.16
4100,"May 23, 2013",4.15
4101,"May 24, 2013",4.15
4102,"May 28, 2013",4.19
4103,"May 29, 2013",4.15
4104,"May 30, 2013",4.12
4105,"May 31, 2013",4.02
4106,"Jun 03, 2013",4.0
4107,"Jun 04, 2013",4.0
4108,"Jun 05, 2013",3.99
4109,"Jun 06, 2013",3.93
4110,"Jun 07, 2013",3.79
4111,"Jun 10, 2013",3.85
4112,"Jun 11, 2013",3.77
4113,"Jun 12, 2013",3.74
4114,"Jun 13, 2013",3.73
4115,"Jun 14, 2013",3.76
4116,"Jun 17, 2013",3.78
4117,"Jun 18, 2013",3.9
4118,"Jun 19, 2013",3.93
4119,"Jun 20, 2013",3.9
4120,"Jun 21, 2013",3.85
4121,"Jun 24, 2013",3.81
4122,"Jun 25, 2013",3.77
4123,"Jun 26, 2013",3.72
4124,"Jun 27, 2013",3.73
4125,"Jun 28, 2013",3.57
4126,"Jul 01, 2013",3.52
4127,"Jul 02, 2013",3.58
4128,"Jul 03, 2013",3.54
4129,"Jul 05, 2013",3.52
4130,"Jul 08, 2013",3.65
4131,"Jul 09, 2013",3.69
4132,"Jul 10, 2013",3.69
4133,"Jul 11, 2013",3.64
4134,"Jul 12, 2013",3.61
4135,"Jul 15, 2013",3.67
4136,"Jul 16, 2013",3.69
4137,"Jul 17, 2013",3.67
4138,"Jul 18, 2013",3.66
4139,"Jul 19, 2013",3.78
4140,"Jul 22, 2013",3.71
4141,"Jul 23, 2013",3.68
4142,"Jul 24, 2013",3.7
4143,"Jul 25, 2013",3.68
4144,"Jul 26, 2013",3.59
4145,"Jul 29, 2013",3.49
4146,"Jul 30, 2013",3.48
4147,"Jul 31, 2013",3.46
4148,"Aug 01, 2013",3.44
4149,"Aug 02, 2013",3.39
4150,"Aug 05, 2013",3.33
4151,"Aug 06, 2013",3.35
4152,"Aug 07, 2013",3.32
4153,"Aug 08, 2013",3.27
4154,"Aug 09, 2013",3.32
4155,"Aug 12, 2013",3.34
4156,"Aug 13, 2013",3.34
4157,"Aug 14, 2013",3.36
4158,"Aug 15, 2013",3.34
4159,"Aug 16, 2013",3.35
4160,"Aug 19, 2013",3.46
4161,"Aug 20, 2013",3.48
4162,"Aug 21, 2013",3.51
4163,"Aug 22, 2013",3.52
4164,"Aug 23, 2013",3.5
4165,"Aug 26, 2013",3.55
4166,"Aug 27, 2013",3.5
4167,"Aug 28, 2013",3.54
4168,"Aug 29, 2013",3.58
4169,"Aug 30, 2013",3.57
4170,"Sep 03, 2013",3.64
4171,"Sep 04, 2013",3.68
4172,"Sep 05, 2013",3.7
4173,"Sep 06, 2013",3.55
4174,"Sep 09, 2013",3.62
4175,"Sep 10, 2013",3.65
4176,"Sep 11, 2013",3.6
4177,"Sep 12, 2013",3.57
4178,"Sep 13, 2013",3.6
4179,"Sep 16, 2013",3.64
4180,"Sep 17, 2013",3.77
4181,"Sep 18, 2013",3.72
4182,"Sep 19, 2013",3.73
4183,"Sep 20, 2013",3.68
4184,"Sep 23, 2013",3.66
4185,"Sep 24, 2013",3.59
4186,"Sep 25, 2013",3.52
4187,"Sep 26, 2013",3.49
4188,"Sep 27, 2013",3.51
4189,"Sep 30, 2013",3.48
4190,"Oct 01, 2013",3.56
4191,"Oct 02, 2013",3.63
4192,"Oct 03, 2013",3.58
4193,"Oct 04, 2013",3.57
4194,"Oct 07, 2013",3.62
4195,"Oct 08, 2013",3.72
4196,"Oct 09, 2013",3.7
4197,"Oct 10, 2013",3.74
4198,"Oct 11, 2013",3.74
4199,"Oct 14, 2013",3.82
4200,"Oct 15, 2013",3.83
4201,"Oct 16, 2013",3.84
4202,"Oct 17, 2013",3.75
4203,"Oct 18, 2013",3.72
4204,"Oct 21, 2013",3.77
4205,"Oct 22, 2013",3.7
4206,"Oct 23, 2013",3.66
4207,"Oct 24, 2013",3.65
4208,"Oct 25, 2013",3.69
4209,"Oct 28, 2013",3.61
4210,"Oct 29, 2013",3.57
4211,"Oct 30, 2013",3.55
4212,"Oct 31, 2013",3.57
4213,"Nov 01, 2013",3.45
4214,"Nov 04, 2013",3.38
4215,"Nov 05, 2013",3.37
4216,"Nov 06, 2013",3.46
4217,"Nov 07, 2013",3.59
4218,"Nov 08, 2013",3.54
4219,"Nov 11, 2013",3.62
4220,"Nov 12, 2013",3.69
4221,"Nov 13, 2013",3.69
4222,"Nov 14, 2013",3.52
4223,"Nov 15, 2013",3.56
4224,"Nov 18, 2013",3.71
4225,"Nov 19, 2013",3.63
4226,"Nov 20, 2013",3.63
4227,"Nov 21, 2013",3.68
4228,"Nov 22, 2013",3.78
4229,"Nov 25, 2013",3.85
4230,"Nov 26, 2013",3.87
4231,"Nov 27, 2013",3.87
4232,"Nov 29, 2013",3.87
4233,"Dec 02, 2013",3.85
4234,"Dec 03, 2013",3.84
4235,"Dec 04, 2013",3.89
4236,"Dec 05, 2013",3.97
4237,"Dec 06, 2013",4.15
4238,"Dec 09, 2013",4.24
4239,"Dec 10, 2013",4.24
4240,"Dec 11, 2013",4.24
4241,"Dec 12, 2013",4.4
4242,"Dec 13, 2013",4.44
4243,"Dec 16, 2013",4.21
4244,"Dec 17, 2013",4.2
4245,"Dec 18, 2013",4.25
4246,"Dec 19, 2013",4.25
4247,"Dec 20, 2013",4.35
4248,"Dec 23, 2013",4.52
4249,"Dec 24, 2013",4.52
4250,"Dec 26, 2013",4.4
4251,"Dec 27, 2013",4.34
4252,"Dec 30, 2013",4.41
4253,"Dec 31, 2013",4.31
4254,"Jan 02, 2014",4.32
4255,"Jan 03, 2014",4.39
4256,"Jan 06, 2014",4.5
4257,"Jan 07, 2014",4.58
4258,"Jan 08, 2014",4.36
4259,"Jan 09, 2014",4.15
4260,"Jan 10, 2014",3.95
4261,"Jan 13, 2014",4.19
4262,"Jan 14, 2014",4.36
4263,"Jan 15, 2014",4.45
4264,"Jan 16, 2014",4.55
4265,"Jan 17, 2014",4.39
4266,"Jan 21, 2014",4.61
4267,"Jan 22, 2014",4.92
4268,"Jan 23, 2014",5.64
4269,"Jan 24, 2014",5.17
4270,"Jan 27, 2014",5.66
4271,"Jan 28, 2014",5.25
4272,"Jan 29, 2014",5.23
4273,"Jan 30, 2014",5.27
4274,"Jan 31, 2014",5.04
4275,"Feb 03, 2014",5.04
4276,"Feb 04, 2014",5.78
4277,"Feb 05, 2014",8.12
4278,"Feb 06, 2014",6.9
4279,"Feb 07, 2014",5.92
4280,"Feb 10, 2014",8.15
4281,"Feb 11, 2014",7.75
4282,"Feb 12, 2014",5.96
4283,"Feb 13, 2014",5.34
4284,"Feb 14, 2014",5.54
4285,"Feb 18, 2014",5.8
4286,"Feb 19, 2014",6.0
4287,"Feb 20, 2014",5.96
4288,"Feb 21, 2014",6.24
4289,"Feb 24, 2014",6.08
4290,"Feb 25, 2014",5.21
4291,"Feb 26, 2014",4.81
4292,"Feb 27, 2014",4.61
4293,"Feb 28, 2014",4.8
4294,"Mar 03, 2014",7.09
4295,"Mar 04, 2014",7.98
4296,"Mar 05, 2014",6.46
4297,"Mar 06, 2014",4.89
4298,"Mar 07, 2014",4.78
4299,"Mar 10, 2014",4.67
4300,"Mar 11, 2014",4.67
4301,"Mar 12, 2014",4.72
4302,"Mar 13, 2014",4.41
4303,"Mar 14, 2014",4.4
4304,"Mar 17, 2014",4.57
4305,"Mar 18, 2014",4.42
4306,"Mar 19, 2014",4.43
4307,"Mar 20, 2014",4.39
4308,"Mar 21, 2014",4.33
4309,"Mar 24, 2014",4.42
4310,"Mar 25, 2014",4.53
4311,"Mar 26, 2014",4.44
4312,"Mar 27, 2014",4.39
4313,"Mar 28, 2014",4.5
4314,"Mar 31, 2014",4.48
4315,"Apr 01, 2014",4.39
4316,"Apr 02, 2014",4.39
4317,"Apr 03, 2014",4.51
4318,"Apr 04, 2014",4.49
4319,"Apr 07, 2014",4.58
4320,"Apr 08, 2014",4.57
4321,"Apr 09, 2014",4.67
4322,"Apr 10, 2014",4.67
4323,"Apr 11, 2014",4.67
4324,"Apr 14, 2014",4.64
4325,"Apr 15, 2014",4.69
4326,"Apr 16, 2014",4.64
4327,"Apr 17, 2014",4.64
4328,"Apr 21, 2014",4.76
4329,"Apr 22, 2014",4.76
4330,"Apr 23, 2014",4.81
4331,"Apr 24, 2014",4.81
4332,"Apr 25, 2014",4.83
4333,"Apr 28, 2014",4.72
4334,"Apr 29, 2014",4.78
4335,"Apr 30, 2014",4.79
4336,"May 01, 2014",4.79
4337,"May 02, 2014",4.73
4338,"May 05, 2014",4.73
4339,"May 06, 2014",4.8
4340,"May 07, 2014",4.82
4341,"May 08, 2014",4.77
4342,"May 09, 2014",4.59
4343,"May 12, 2014",4.52
4344,"May 13, 2014",4.47
4345,"May 14, 2014",4.47
4346,"May 15, 2014",4.42
4347,"May 16, 2014",4.42
4348,"May 19, 2014",4.54
4349,"May 20, 2014",4.53
4350,"May 21, 2014",4.57
4351,"May 22, 2014",4.57
4352,"May 23, 2014",4.4
4353,"May 27, 2014",4.4
4354,"May 28, 2014",4.56
4355,"May 29, 2014",4.63
4356,"May 30, 2014",4.49
4357,"Jun 02, 2014",4.49
4358,"Jun 03, 2014",4.62
4359,"Jun 04, 2014",4.62
4360,"Jun 05, 2014",4.66
4361,"Jun 06, 2014",4.66
4362,"Jun 09, 2014",4.67
4363,"Jun 10, 2014",4.67
4364,"Jun 11, 2014",4.51
4365,"Jun 12, 2014",4.51
4366,"Jun 13, 2014",4.7
4367,"Jun 16, 2014",4.71
4368,"Jun 17, 2014",4.68
4369,"Jun 18, 2014",4.68
4370,"Jun 19, 2014",4.67
4371,"Jun 20, 2014",4.53
4372,"Jun 23, 2014",4.53
4373,"Jun 24, 2014",4.49
4374,"Jun 25, 2014",4.58
4375,"Jun 26, 2014",4.58
4376,"Jun 27, 2014",4.39
4377,"Jun 30, 2014",4.39
4378,"Jul 01, 2014",4.47
4379,"Jul 02, 2014",4.47
4380,"Jul 03, 2014",4.31
4381,"Jul 07, 2014",4.31
4382,"Jul 08, 2014",4.18
4383,"Jul 09, 2014",4.17
4384,"Jul 10, 2014",4.15
4385,"Jul 11, 2014",4.13
4386,"Jul 14, 2014",4.13
4387,"Jul 15, 2014",4.13
4388,"Jul 16, 2014",4.16
4389,"Jul 17, 2014",4.04
4390,"Jul 18, 2014",4.08
4391,"Jul 21, 2014",3.87
4392,"Jul 22, 2014",3.81
4393,"Jul 23, 2014",3.83
4394,"Jul 24, 2014",3.83
4395,"Jul 25, 2014",3.86
4396,"Jul 28, 2014",3.84
4397,"Jul 29, 2014",3.79
4398,"Jul 30, 2014",3.78
4399,"Jul 31, 2014",3.78
4400,"Aug 01, 2014",3.77
4401,"Aug 04, 2014",3.87
4402,"Aug 05, 2014",3.87
4403,"Aug 06, 2014",3.92
4404,"Aug 07, 2014",3.99
4405,"Aug 08, 2014",3.94
4406,"Aug 11, 2014",4.0
4407,"Aug 12, 2014",3.94
4408,"Aug 13, 2014",3.9
4409,"Aug 14, 2014",3.85
4410,"Aug 15, 2014",3.8
4411,"Aug 18, 2014",3.78
4412,"Aug 19, 2014",3.84
4413,"Aug 20, 2014",3.88
4414,"Aug 21, 2014",3.88
4415,"Aug 22, 2014",3.88
4416,"Aug 25, 2014",3.94
4417,"Aug 26, 2014",3.99
4418,"Aug 27, 2014",4.02
4419,"Aug 28, 2014",4.06
4420,"Aug 29, 2014",4.04
4421,"Sep 02, 2014",4.01
4422,"Sep 03, 2014",3.94
4423,"Sep 04, 2014",3.91
4424,"Sep 05, 2014",3.86
4425,"Sep 08, 2014",3.86
4426,"Sep 09, 2014",3.93
4427,"Sep 10, 2014",3.98
4428,"Sep 11, 2014",3.94
4429,"Sep 12, 2014",3.82
4430,"Sep 15, 2014",3.92
4431,"Sep 16, 2014",3.85
4432,"Sep 17, 2014",3.97
4433,"Sep 18, 2014",3.99
4434,"Sep 19, 2014",3.99
4435,"Sep 22, 2014",3.88
4436,"Sep 23, 2014",3.9
4437,"Sep 24, 2014",3.84
4438,"Sep 25, 2014",3.89
4439,"Sep 26, 2014",3.89
4440,"Sep 29, 2014",3.89
4441,"Sep 30, 2014",4.14
4442,"Oct 01, 2014",4.14
4443,"Oct 02, 2014",4.0
4444,"Oct 03, 2014",3.94
4445,"Oct 06, 2014",3.89
4446,"Oct 07, 2014",3.88
4447,"Oct 08, 2014",3.88
4448,"Oct 09, 2014",3.87
4449,"Oct 10, 2014",3.86
4450,"Oct 13, 2014",3.87
4451,"Oct 14, 2014",3.91
4452,"Oct 15, 2014",3.81
4453,"Oct 16, 2014",3.8
4454,"Oct 17, 2014",3.73
4455,"Oct 20, 2014",3.69
4456,"Oct 21, 2014",3.62
4457,"Oct 22, 2014",3.69
4458,"Oct 23, 2014",3.6
4459,"Oct 24, 2014",3.53
4460,"Oct 27, 2014",3.56
4461,"Oct 28, 2014",3.53
4462,"Oct 29, 2014",3.6
4463,"Oct 30, 2014",3.76
4464,"Oct 31, 2014",3.82
4465,"Nov 03, 2014",3.82
4466,"Nov 04, 2014",3.67
4467,"Nov 05, 2014",3.83
4468,"Nov 06, 2014",3.92
4469,"Nov 07, 2014",3.92
4470,"Nov 10, 2014",4.18
4471,"Nov 11, 2014",4.18
4472,"Nov 12, 2014",4.2
4473,"Nov 13, 2014",4.2
4474,"Nov 14, 2014",4.05
4475,"Nov 17, 2014",4.26
4476,"Nov 18, 2014",4.33
4477,"Nov 19, 2014",4.41
4478,"Nov 20, 2014",4.41
4479,"Nov 21, 2014",4.32
4480,"Nov 24, 2014",4.09
4481,"Nov 25, 2014",4.09
4482,"Nov 26, 2014",4.15
4483,"Nov 28, 2014",4.3
4484,"Dec 01, 2014",4.3
4485,"Dec 02, 2014",3.77
4486,"Dec 03, 2014",3.63
4487,"Dec 04, 2014",3.63
4488,"Dec 05, 2014",3.42
4489,"Dec 08, 2014",3.42
4490,"Dec 09, 2014",3.63
4491,"Dec 10, 2014",3.65
4492,"Dec 11, 2014",3.68
4493,"Dec 12, 2014",3.91
4494,"Dec 15, 2014",3.72
4495,"Dec 16, 2014",3.58
4496,"Dec 17, 2014",3.72
4497,"Dec 18, 2014",3.71
4498,"Dec 19, 2014",3.71
4499,"Dec 22, 2014",3.05
4500,"Dec 23, 2014",2.99
4501,"Dec 24, 2014",2.99
4502,"Dec 26, 2014",2.74
4503,"Dec 29, 2014",3.07
4504,"Dec 30, 2014",3.14
4505,"Dec 31, 2014",3.14
4506,"Jan 02, 2015",3.01
4507,"Jan 05, 2015",3.22
4508,"Jan 06, 2015",2.98
4509,"Jan 07, 2015",3.08
4510,"Jan 08, 2015",2.92
4511,"Jan 09, 2015",2.96
4512,"Jan 12, 2015",2.9
4513,"Jan 13, 2015",2.92
4514,"Jan 14, 2015",3.15
4515,"Jan 15, 2015",3.32
4516,"Jan 16, 2015",3.11
4517,"Jan 20, 2015",2.94
4518,"Jan 21, 2015",2.94
4519,"Jan 22, 2015",2.95
4520,"Jan 23, 2015",2.96
4521,"Jan 26, 2015",2.92
4522,"Jan 27, 2015",2.96
4523,"Jan 28, 2015",2.89
4524,"Jan 29, 2015",2.88
4525,"Jan 30, 2015",2.88
4526,"Feb 02, 2015",2.88
4527,"Feb 03, 2015",2.67
4528,"Feb 04, 2015",2.73
4529,"Feb 05, 2015",2.66
4530,"Feb 06, 2015",2.66
4531,"Feb 09, 2015",2.62
4532,"Feb 10, 2015",2.67
4533,"Feb 11, 2015",2.86
4534,"Feb 12, 2015",2.86
4535,"Feb 13, 2015",2.75
4536,"Feb 17, 2015",2.75
4537,"Feb 18, 2015",2.92
4538,"Feb 19, 2015",2.92
4539,"Feb 20, 2015",3.02
4540,"Feb 23, 2015",3.22
4541,"Feb 24, 2015",3.22
4542,"Feb 25, 2015",3.21
4543,"Feb 26, 2015",3.21
4544,"Feb 27, 2015",2.79
4545,"Mar 02, 2015",2.79
4546,"Mar 03, 2015",3.0
4547,"Mar 04, 2015",3.27
4548,"Mar 05, 2015",3.27
4549,"Mar 06, 2015",2.89
4550,"Mar 09, 2015",2.75
4551,"Mar 10, 2015",2.76
4552,"Mar 11, 2015",2.76
4553,"Mar 12, 2015",2.82
4554,"Mar 13, 2015",2.72
4555,"Mar 16, 2015",2.68
4556,"Mar 17, 2015",2.82
4557,"Mar 18, 2015",2.8
4558,"Mar 19, 2015",2.86
4559,"Mar 20, 2015",2.86
4560,"Mar 23, 2015",2.72
4561,"Mar 24, 2015",2.79
4562,"Mar 25, 2015",2.77
4563,"Mar 26, 2015",2.77
4564,"Mar 27, 2015",2.89
4565,"Mar 30, 2015",2.64
4566,"Mar 31, 2015",2.65
4567,"Apr 01, 2015",2.62
4568,"Apr 02, 2015",2.63
4569,"Apr 06, 2015",2.63
4570,"Apr 07, 2015",2.71
4571,"Apr 08, 2015",2.71
4572,"Apr 09, 2015",2.72
4573,"Apr 10, 2015",2.58
4574,"Apr 13, 2015",2.58
4575,"Apr 14, 2015",2.58
4576,"Apr 15, 2015",2.62
4577,"Apr 16, 2015",2.61
4578,"Apr 17, 2015",2.67
4579,"Apr 20, 2015",2.57
4580,"Apr 21, 2015",2.59
4581,"Apr 22, 2015",2.63
4582,"Apr 23, 2015",2.59
4583,"Apr 24, 2015",2.59
4584,"Apr 27, 2015",2.5
4585,"Apr 28, 2015",2.55
4586,"Apr 29, 2015",2.55
4587,"Apr 30, 2015",2.56
4588,"May 01, 2015",2.68
4589,"May 04, 2015",2.72
4590,"May 05, 2015",2.76
4591,"May 06, 2015",2.76
4592,"May 07, 2015",2.74
4593,"May 08, 2015",2.78
4594,"May 11, 2015",2.85
4595,"May 12, 2015",2.85
4596,"May 13, 2015",2.85
4597,"May 14, 2015",2.87
4598,"May 15, 2015",2.96
4599,"May 18, 2015",3.01
4600,"May 19, 2015",3.01
4601,"May 20, 2015",3.04
4602,"May 21, 2015",2.96
4603,"May 22, 2015",2.96
4604,"May 26, 2015",2.82
4605,"May 27, 2015",2.82
4606,"May 28, 2015",2.78
4607,"May 29, 2015",2.78
4608,"Jun 01, 2015",2.78
4609,"Jun 02, 2015",2.63
4610,"Jun 03, 2015",2.65
4611,"Jun 04, 2015",2.6
4612,"Jun 05, 2015",2.6
4613,"Jun 08, 2015",2.6
4614,"Jun 09, 2015",2.72
4615,"Jun 10, 2015",2.81
4616,"Jun 11, 2015",2.88
4617,"Jun 12, 2015",2.88
4618,"Jun 15, 2015",2.89
4619,"Jun 16, 2015",2.94
4620,"Jun 17, 2015",2.93
4621,"Jun 18, 2015",2.93
4622,"Jun 19, 2015",2.81
4623,"Jun 22, 2015",2.79
4624,"Jun 23, 2015",2.83
4625,"Jun 24, 2015",2.83
4626,"Jun 25, 2015",2.8
4627,"Jun 26, 2015",2.77
4628,"Jun 29, 2015",2.77
4629,"Jun 30, 2015",2.8
4630,"Jul 01, 2015",2.78
4631,"Jul 02, 2015",2.79
4632,"Jul 03, 2015",2.79
4633,"Jul 06, 2015",2.79
4634,"Jul 07, 2015",2.77
4635,"Jul 08, 2015",2.77
4636,"Jul 09, 2015",2.7
4637,"Jul 10, 2015",2.7
4638,"Jul 13, 2015",2.88
4639,"Jul 14, 2015",2.88
4640,"Jul 15, 2015",2.93
4641,"Jul 16, 2015",2.9
4642,"Jul 17, 2015",2.88
4643,"Jul 20, 2015",2.88
4644,"Jul 21, 2015",2.84
4645,"Jul 22, 2015",2.84
4646,"Jul 23, 2015",2.92
4647,"Jul 24, 2015",2.92
4648,"Jul 27, 2015",2.92
4649,"Jul 28, 2015",2.89
4650,"Jul 29, 2015",2.91
4651,"Jul 30, 2015",2.87
4652,"Jul 31, 2015",2.76
4653,"Aug 03, 2015",2.76
4654,"Aug 04, 2015",2.83
4655,"Aug 05, 2015",2.85
4656,"Aug 06, 2015",2.76
4657,"Aug 07, 2015",2.76
4658,"Aug 10, 2015",2.85
4659,"Aug 11, 2015",2.84
4660,"Aug 12, 2015",2.93
4661,"Aug 13, 2015",2.93
4662,"Aug 14, 2015",2.83
4663,"Aug 17, 2015",2.79
4664,"Aug 18, 2015",2.71
4665,"Aug 19, 2015",2.77
4666,"Aug 20, 2015",2.77
4667,"Aug 21, 2015",2.7
4668,"Aug 24, 2015",2.65
4669,"Aug 25, 2015",2.71
4670,"Aug 26, 2015",2.73
4671,"Aug 27, 2015",2.69
4672,"Aug 28, 2015",2.69
4673,"Aug 31, 2015",2.7
4674,"Sep 01, 2015",2.7
4675,"Sep 02, 2015",2.7
4676,"Sep 03, 2015",2.67
4677,"Sep 04, 2015",2.67
4678,"Sep 07, 2015",2.67
4679,"Sep 08, 2015",2.74
4680,"Sep 09, 2015",2.74
4681,"Sep 10, 2015",2.71
4682,"Sep 11, 2015",2.67
4683,"Sep 14, 2015",2.7
4684,"Sep 15, 2015",2.74
4685,"Sep 16, 2015",2.69
4686,"Sep 17, 2015",2.69
4687,"Sep 18, 2015",2.69
4688,"Sep 21, 2015",2.61
4689,"Sep 22, 2015",2.61
4690,"Sep 23, 2015",2.62
4691,"Sep 24, 2015",2.62
4692,"Sep 25, 2015",2.6
4693,"Sep 28, 2015",2.66
4694,"Sep 29, 2015",2.57
4695,"Sep 30, 2015",2.47
4696,"Oct 01, 2015",2.37
4697,"Oct 02, 2015",2.37
4698,"Oct 05, 2015",2.34
4699,"Oct 06, 2015",2.35
4700,"Oct 07, 2015",2.35
4701,"Oct 08, 2015",2.35
4702,"Oct 09, 2015",2.49
4703,"Oct 12, 2015",2.48
4704,"Oct 13, 2015",2.47
4705,"Oct 14, 2015",2.47
4706,"Oct 15, 2015",2.54
4707,"Oct 16, 2015",2.42
4708,"Oct 19, 2015",2.43
4709,"Oct 20, 2015",2.46
4710,"Oct 21, 2015",2.37
4711,"Oct 22, 2015",2.37
4712,"Oct 23, 2015",2.28
4713,"Oct 26, 2015",2.18
4714,"Oct 27, 2015",2.14
4715,"Oct 28, 2015",2.14
4716,"Oct 29, 2015",2.15
4717,"Oct 30, 2015",1.98
4718,"Nov 02, 2015",1.92
